acc_now_delinq,acc_open_past_24mths,all_util,annual_inc,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,collections_12_mths_ex_med,delinq_amnt,dti,inq_fi,inq_last_12m,inq_last_6mths,installment,int_rate,last_pymnt_amnt,loan_amnt,max_bal_bc,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_last_delinq,mths_since_rcnt_il,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,open_acc,open_acc_6m,open_act_il,open_il_12m,open_il_24m,open_rv_12m,open_rv_24m,out_prncp,out_prncp_inv,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,revol_bal,revol_util,tax_liens,tot_coll_amt,tot_cur_bal,tot_hi_cred_lim,total_acc,total_bal_ex_mort,total_bal_il,total_bc_limit,total_cu_tl,total_il_high_credit_limit,total_pymnt,total_pymnt_inv,total_rec_int,total_rec_late_fee,total_rec_prncp,total_rev_hi_lim,delinq_2yrs,bad_loans
0.0,3.0,76.0,70000.0,18035.0,356.0,97.9,0.0,0.0,0.0,20.8,2.0,2.0,0.0,984.68,16.02,28056.71,28000.0,10179.0,115.0,111.0,15.0,7.0,1.0,14.0,7.0,0.0,3.0,3.0,4.0,4.0,12.0,5.0,5.0,3.0,10.0,0.0,0.0,1.0,10.0,0.0,4.0,1.0,2.0,0.0,1.0,0.0,0.0,92.9,75.0,0.0,16944.0,96.3,0.0,0.0,180353.0,205360.0,18.0,49321.0,32377.0,17300.0,0.0,47351.0,29016.4740052802,29016.47,1016.47,0.0,28000.0,17600.0,1.0,0
0.0,9.0,54.0,108900.0,5648.0,11800.0,0.0,0.0,0.0,0.0,14.17,1.0,3.0,1.0,451.19,12.62,20133.21,20000.0,0.0,45.0,90.0,1.0,1.0,0.0,70.0,3.0,2.0,0.0,0.0,5.0,8.0,7.0,7.0,10.0,0.0,10.0,0.0,0.0,5.0,10.0,3.0,3.0,3.0,5.0,2.0,4.0,0.0,0.0,82.4,0.0,0.0,0.0,0.0,0.0,1349.0,56484.0,73617.0,17.0,56484.0,56484.0,11800.0,2.0,61217.0,20119.191111114,20119.19,119.19,0.0,20000.0,12400.0,0.0,0
0.0,7.0,65.0,161127.0,8998.0,2474.0,87.0,0.0,0.0,0.0,10.26,0.0,0.0,0.0,757.72,28.72,24381.47,24000.0,6106.0,132.0,62.0,14.0,11.0,0.0,48.0,11.0,0.0,5.0,8.0,6.0,6.0,19.0,11.0,12.0,8.0,13.0,0.0,0.0,1.0,13.0,0.0,2.0,1.0,1.0,0.0,6.0,0.0,0.0,80.6,80.0,0.0,19461.0,63.2,0.0,539.0,107973.0,127840.0,31.0,107973.0,88512.0,19100.0,0.0,97040.0,25935.1959812602,25935.2,1935.2,0.0,24000.0,30800.0,0.0,0
0.0,2.0,40.0,26000.0,8235.0,24555.0,20.5,0.0,0.0,0.0,36.29,2.0,2.0,1.0,74.33,20.0,74.33,2000.0,4456.0,162.0,344.0,66.0,4.0,2.0,21.0,4.0,1.0,2.0,5.0,4.0,6.0,9.0,7.0,15.0,5.0,12.0,0.0,1.0,2.0,12.0,1.0,3.0,2.0,2.0,0.0,0.0,1874.95,1874.95,92.3,0.0,0.0,12109.0,26.3,0.0,0.0,98822.0,149893.0,26.0,28767.0,16658.0,30900.0,1.0,25393.0,218.55,218.55,93.5,0.0,125.05,46100.0,1.0,1
0.0,2.0,4.0,80000.0,27811.0,29915.0,1.9,0.0,1.0,0.0,2.75,1.0,0.0,0.0,155.19,7.35,5055.51,5000.0,585.0,240.0,240.0,23.0,23.0,2.0,13.0,30.0,0.0,1.0,1.0,6.0,11.0,6.0,7.0,16.0,1.0,9.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,84.0,0.0,0.0,585.0,1.8,0.0,785.0,250302.0,335000.0,25.0,1479.0,894.0,30500.0,0.0,5000.0,5051.4300328115005,5051.43,51.43,0.0,5000.0,33000.0,3.0,0
0.0,4.0,37.0,100000.0,3027.0,7568.0,48.5,0.0,0.0,0.0,8.21,0.0,0.0,0.0,335.12,12.62,10018.79,10000.0,3694.0,57.0,124.0,3.0,3.0,0.0,24.0,57.0,0.0,3.0,4.0,4.0,5.0,1.0,5.0,6.0,4.0,6.0,0.0,0.0,2.0,6.0,2.0,1.0,0.0,0.0,2.0,4.0,0.0,0.0,85.7,0.0,0.0,7245.0,47.7,0.0,0.0,15137.0,40505.0,7.0,15137.0,7892.0,14700.0,0.0,25305.0,10004.7697777778,10004.77,4.77,0.0,10000.0,15200.0,0.0,0
0.0,4.0,64.0,66000.0,30290.0,17107.0,25.3,0.0,0.0,0.0,27.51,1.0,4.0,1.0,465.57,7.35,14001.07,15000.0,4929.0,109.0,221.0,26.0,8.0,3.0,78.0,12.0,0.0,4.0,6.0,5.0,5.0,12.0,9.0,11.0,6.0,13.0,0.0,0.0,2.0,13.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,96.2,0.0,0.0,6799.0,22.8,0.0,0.0,393770.0,434690.0,26.0,69837.0,63038.0,22900.0,1.0,78890.0,15385.532551724,15385.53,385.53,0.0,15000.0,29800.0,0.0,0
0.0,3.0,56.0,100000.0,18866.0,44.0,95.6,0.0,0.0,0.0,20.59,1.0,6.0,2.0,585.27,24.85,585.27,20000.0,956.0,142.0,146.0,6.0,6.0,1.0,7.0,6.0,3.0,1.0,1.0,1.0,4.0,18.0,1.0,4.0,1.0,14.0,0.0,3.0,3.0,14.0,3.0,10.0,1.0,1.0,1.0,1.0,19475.99,19475.99,87.5,100.0,0.0,956.0,95.6,0.0,0.0,264129.0,349155.0,25.0,55917.0,47175.0,1000.0,0.0,92986.0,1700.59,1700.59,1176.58,0.0,524.01,1000.0,4.0,1
0.0,5.0,23.0,110000.0,26421.0,10406.0,3.6,0.0,0.0,0.0,12.91,1.0,1.0,0.0,955.75,21.45,35111.78,35000.0,394.0,65.0,228.0,9.0,9.0,7.0,58.0,21.0,1.0,1.0,1.0,4.0,6.0,2.0,4.0,8.0,1.0,6.0,0.0,0.0,1.0,6.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,87.5,0.0,0.0,394.0,3.6,0.0,309.0,158525.0,177530.0,17.0,4537.0,4143.0,10800.0,0.0,9323.0,35028.358333333505,35028.36,28.36,0.0,35000.0,10800.0,0.0,0
0.0,4.0,71.0,147000.0,42410.0,2530.0,90.5,0.0,0.0,0.0,16.7,7.0,7.0,0.0,633.06,26.3,16295.97,15650.0,7429.0,137.0,266.0,8.0,5.0,5.0,16.0,16.0,0.0,5.0,5.0,8.0,15.0,12.0,11.0,21.0,6.0,16.0,0.0,0.0,2.0,16.0,1.0,4.0,0.0,2.0,1.0,1.0,0.0,0.0,91.9,80.0,0.0,78463.0,80.0,0.0,1545.0,551336.0,594028.0,38.0,137039.0,58576.0,26700.0,3.0,86828.0,16250.2405694776,16250.24,600.24,0.0,15650.0,90200.0,1.0,0
0.0,6.0,86.0,44000.0,17258.0,3725.0,67.9,0.0,0.0,0.0,15.03,6.0,6.0,1.0,606.51,21.45,624.81,16000.0,5341.0,53.0,115.0,3.0,3.0,4.0,12.0,3.0,1.0,2.0,3.0,4.0,6.0,8.0,5.0,12.0,3.0,10.0,0.0,1.0,5.0,10.0,3.0,4.0,2.0,2.0,3.0,4.0,15021.18,14997.71,82.6,25.0,0.0,8050.0,67.6,0.0,0.0,172580.0,229028.0,24.0,45379.0,37329.0,11600.0,1.0,40677.0,1818.76,1815.92,839.94,0.0,978.82,11900.0,1.0,0
0.0,0.0,55.0,108000.0,2130.0,12493.0,10.8,0.0,0.0,0.0,3.09,0.0,0.0,0.0,1280.2,9.44,39371.48,40000.0,1507.0,77.0,69.0,42.0,41.0,0.0,14.0,41.0,0.0,1.0,1.0,2.0,2.0,6.0,4.0,4.0,1.0,10.0,0.0,1.0,0.0,10.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,1507.0,9.6,0.0,0.0,21298.0,39110.0,10.0,21298.0,19791.0,14000.0,0.0,23410.0,40609.7193901844,40609.72,609.72,0.0,40000.0,15700.0,1.0,0
0.0,2.0,95.0,90000.0,16180.0,80.0,98.6,0.0,0.0,0.0,14.45,0.0,3.0,0.0,666.86,15.05,666.86,28000.0,3181.0,184.0,288.0,17.0,12.0,1.0,69.0,12.0,1.0,2.0,4.0,2.0,5.0,7.0,5.0,12.0,4.0,7.0,0.0,0.0,1.0,7.0,0.0,2.0,1.0,1.0,0.0,1.0,27040.99,27040.99,93.8,100.0,0.0,14515.0,94.9,0.0,0.0,97078.0,92031.0,20.0,97078.0,82563.0,5700.0,2.0,76731.0,1953.76,1953.76,994.75,0.0,959.01,15300.0,0.0,1
0.0,6.0,36.0,105000.0,6413.0,20073.0,12.7,0.0,0.0,0.0,26.73,2.0,5.0,3.0,351.67,16.02,10084.55,10000.0,2927.0,154.0,145.0,1.0,1.0,0.0,46.0,5.0,0.0,1.0,2.0,2.0,5.0,13.0,7.0,13.0,2.0,10.0,0.0,0.0,5.0,10.0,3.0,3.0,4.0,4.0,1.0,2.0,0.0,0.0,96.3,0.0,1.0,3064.0,6.3,0.0,0.0,64132.0,126710.0,27.0,64132.0,61068.0,23000.0,0.0,78010.0,10066.75,10066.75,66.75,0.0,10000.0,48700.0,0.0,0
0.0,4.0,42.0,54000.0,5300.0,41133.0,30.4,0.0,0.0,0.0,39.29,1.0,4.0,0.0,322.35,9.93,322.35,10000.0,7672.0,161.0,342.0,8.0,3.0,3.0,35.0,3.0,0.0,6.0,11.0,7.0,8.0,10.0,14.0,15.0,12.0,19.0,0.0,0.0,3.0,19.0,1.0,3.0,2.0,2.0,1.0,2.0,9275.23,9275.23,96.4,28.6,0.0,19780.0,27.1,0.0,0.0,100692.0,274163.0,28.0,60082.0,40302.0,59100.0,2.0,70513.0,997.39,997.39,272.62,0.0,724.77,72900.0,0.0,0
0.0,7.0,71.0,50000.0,2449.0,6029.0,50.2,0.0,0.0,0.0,19.79,0.0,1.0,0.0,249.89,17.09,249.89,7000.0,4540.0,121.0,121.0,7.0,4.0,0.0,34.0,4.0,0.0,3.0,6.0,4.0,8.0,9.0,7.0,11.0,6.0,9.0,0.0,0.0,5.0,9.0,2.0,2.0,3.0,3.0,2.0,4.0,6697.46,6697.46,95.0,0.0,1.0,8869.0,52.8,0.0,113.0,22042.0,30875.0,20.0,22042.0,13173.0,12100.0,0.0,14075.0,486.49,486.49,183.95,0.0,302.54,16800.0,0.0,1
0.0,1.0,81.0,100000.0,87913.0,3747.0,62.5,0.0,0.0,0.0,16.48,1.0,0.0,0.0,620.18,14.08,620.18,18125.0,6253.0,190.0,310.0,65.0,17.0,5.0,5.0,17.0,3.0,1.0,1.0,1.0,3.0,4.0,1.0,3.0,1.0,7.0,0.0,2.0,0.0,7.0,0.0,3.0,0.0,1.0,0.0,0.0,16888.06,16864.77,80.0,0.0,0.0,6253.0,62.5,0.0,0.0,439567.0,504896.0,15.0,96068.0,89815.0,10000.0,0.0,104896.0,1832.18,1829.65,595.24,0.0,1236.94,10000.0,2.0,1
0.0,12.0,59.0,86000.0,15921.0,13837.0,39.8,0.0,0.0,0.0,12.2,1.0,1.0,0.0,349.54,21.45,12840.88,12800.0,2202.0,95.0,66.0,1.0,1.0,2.0,47.0,10.0,2.0,9.0,9.0,11.0,12.0,6.0,12.0,14.0,9.0,15.0,0.0,0.0,6.0,15.0,2.0,2.0,1.0,1.0,5.0,9.0,0.0,0.0,91.3,18.2,0.0,9163.0,38.3,0.0,0.0,238808.0,258329.0,23.0,23226.0,14063.0,23000.0,0.0,15469.0,12810.3689333335,12810.37,10.37,0.0,12800.0,23900.0,0.0,0
0.0,10.0,65.0,100093.0,16300.0,36255.0,37.5,0.0,0.0,0.0,41.27,2.0,3.0,0.0,752.6,18.06,19677.33,20800.0,17015.0,133.0,242.0,3.0,3.0,4.0,45.0,5.0,5.0,4.0,5.0,5.0,13.0,23.0,8.0,26.0,5.0,22.0,0.0,0.0,6.0,22.0,2.0,13.0,5.0,6.0,1.0,4.0,0.0,0.0,86.8,20.0,0.0,27445.0,39.8,0.0,0.0,342305.0,429256.0,53.0,183728.0,156283.0,58000.0,2.0,192416.0,22045.4198430471,22045.42,1245.42,0.0,20800.0,69000.0,0.0,0
0.0,6.0,60.0,108000.0,6503.0,39553.0,20.3,0.0,0.0,0.0,28.77,2.0,3.0,2.0,713.96,17.09,0.0,20000.0,4442.0,68.0,135.0,7.0,4.0,1.0,68.0,4.0,0.0,5.0,5.0,7.0,12.0,12.0,8.0,13.0,5.0,14.0,0.0,0.0,6.0,14.0,2.0,5.0,5.0,5.0,1.0,1.0,20000.0,20000.0,100.0,0.0,0.0,10047.0,18.4,0.0,0.0,91045.0,151919.0,27.0,91045.0,64065.0,49600.0,0.0,80386.0,0.0,0.0,0.0,0.0,0.0,54600.0,0.0,1
0.0,3.0,53.0,100000.0,9875.0,17590.0,56.4,0.0,0.0,0.0,9.15,2.0,5.0,3.0,714.49,15.05,30327.94,30000.0,5700.0,94.0,279.0,4.0,4.0,5.0,22.0,14.0,0.0,7.0,10.0,8.0,17.0,5.0,13.0,24.0,10.0,15.0,0.0,0.0,2.0,15.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,91.2,62.5,0.0,30611.0,52.9,0.0,0.0,148129.0,219500.0,34.0,30611.0,0.0,40300.0,0.0,0.0,30992.2579950002,30992.26,992.26,0.0,30000.0,57900.0,1.0,0
0.0,10.0,79.0,24000.0,3611.0,13858.0,25.5,0.0,0.0,0.0,8.7,2.0,3.0,0.0,142.8,17.09,4039.88,4000.0,4593.0,173.0,30.0,3.0,3.0,0.0,36.0,5.0,2.0,3.0,3.0,3.0,3.0,14.0,5.0,5.0,3.0,16.0,0.0,0.0,6.0,16.0,3.0,11.0,3.0,7.0,3.0,3.0,0.0,0.0,84.2,0.0,0.0,4742.0,21.0,0.0,0.0,57777.0,73458.0,19.0,57777.0,53035.0,18600.0,1.0,50858.0,4032.2766666669,4032.28,32.28,0.0,4000.0,22600.0,0.0,0
0.0,5.0,6.0,50000.0,499.0,80411.0,5.8,0.0,0.0,0.0,4.42,0.0,7.0,1.0,281.99,12.62,12713.71,12500.0,2122.0,42.0,73.0,10.0,10.0,0.0,34.0,42.0,1.0,7.0,7.0,10.0,10.0,1.0,10.0,11.0,7.0,11.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,85.7,0.0,0.0,4989.0,5.8,0.0,0.0,4989.0,85400.0,14.0,4989.0,0.0,85400.0,0.0,0.0,12696.1826532476,12696.18,196.18,0.0,12500.0,85400.0,0.0,0
0.0,7.0,31.0,121677.0,7472.0,3158.0,42.0,0.0,0.0,0.0,19.06,0.0,1.0,0.0,170.57,6.08,5485.3,5600.0,2497.0,128.0,198.0,11.0,3.0,2.0,61.0,3.0,0.0,12.0,16.0,11.0,12.0,12.0,16.0,18.0,14.0,25.0,0.0,0.0,4.0,25.0,1.0,7.0,1.0,2.0,3.0,5.0,0.0,0.0,94.0,16.7,0.0,17057.0,31.0,0.0,0.0,186812.0,247669.0,35.0,49524.0,32385.0,37900.0,1.0,37913.0,5683.9515327825,5683.95,68.95,15.0,5600.0,54700.0,0.0,0
0.0,6.0,72.0,138000.0,99419.0,1228.0,77.7,0.0,0.0,0.0,9.56,3.0,4.0,0.0,559.38,18.06,22528.96,22000.0,1639.0,45.0,40.0,31.0,7.0,4.0,16.0,11.0,0.0,3.0,3.0,3.0,4.0,6.0,3.0,4.0,3.0,7.0,0.0,0.0,3.0,7.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,92.3,66.7,0.0,4272.0,77.7,0.0,337.0,695931.0,717174.0,14.0,43035.0,38763.0,5500.0,0.0,54532.0,22484.8083333239,22484.81,484.81,0.0,22000.0,5500.0,1.0,0
0.0,7.0,81.0,55000.0,2803.0,226.0,95.7,0.0,0.0,0.0,16.76,3.0,1.0,1.0,220.03,19.03,6017.0,6000.0,1470.0,162.0,229.0,4.0,4.0,0.0,78.0,15.0,0.0,4.0,8.0,4.0,5.0,4.0,10.0,15.0,8.0,11.0,0.0,0.0,2.0,11.0,2.0,1.0,0.0,1.0,2.0,6.0,0.0,0.0,92.9,100.0,1.0,7782.0,76.3,0.0,0.0,30831.0,37854.0,19.0,30831.0,23049.0,5300.0,0.0,27654.0,6004.310133351801,6004.31,4.31,0.0,6000.0,10200.0,0.0,0
0.0,10.0,48.0,200000.0,2523.0,23644.0,27.9,0.0,0.0,0.0,6.01,1.0,6.0,1.0,1026.5,14.08,1026.5,30000.0,5253.0,138.0,58.0,10.0,1.0,0.0,34.0,1.0,0.0,4.0,5.0,7.0,9.0,4.0,13.0,16.0,5.0,16.0,0.0,0.0,3.0,16.0,1.0,2.0,1.0,1.0,2.0,9.0,27952.66,27906.08,87.5,14.3,0.0,9356.0,20.3,0.0,0.0,37846.0,78690.0,20.0,37846.0,28490.0,32800.0,0.0,32490.0,3032.57,3027.52,985.23,0.0,2047.34,46200.0,0.0,0
0.0,2.0,60.0,85000.0,17283.0,1862.0,80.4,0.0,0.0,0.0,17.37,0.0,1.0,0.0,480.08,9.44,14046.52,15000.0,4188.0,72.0,147.0,17.0,12.0,2.0,63.0,12.0,0.0,2.0,4.0,2.0,4.0,4.0,5.0,11.0,4.0,9.0,0.0,0.0,1.0,9.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,94.1,50.0,0.0,14804.0,75.1,0.0,0.0,155546.0,185801.0,17.0,28186.0,13382.0,9500.0,1.0,27655.0,15467.0914446095,15183.53,467.09,0.0,15000.0,19700.0,0.0,0
0.0,6.0,41.0,188000.0,10029.0,17539.0,30.1,0.0,0.0,0.0,8.85,1.0,7.0,3.0,456.88,6.08,15083.41,15000.0,4201.0,59.0,315.0,2.0,2.0,2.0,16.0,11.0,2.0,5.0,8.0,7.0,11.0,3.0,12.0,21.0,8.0,14.0,0.0,0.0,4.0,15.0,3.0,2.0,1.0,1.0,3.0,5.0,0.0,0.0,92.6,28.6,0.0,62251.0,26.8,0.0,0.0,140400.0,313351.0,27.0,89713.0,27462.0,25100.0,0.0,56151.0,15073.2770207989,15073.28,73.28,0.0,15000.0,84200.0,1.0,0
0.0,4.0,43.0,81000.0,8992.0,7563.0,16.0,0.0,0.0,0.0,14.33,1.0,1.0,0.0,802.15,21.45,802.15,29375.0,1437.0,129.0,158.0,6.0,6.0,0.0,21.0,13.0,7.0,1.0,3.0,2.0,3.0,17.0,5.0,8.0,3.0,7.0,0.0,7.0,2.0,7.0,1.0,2.0,0.0,2.0,2.0,2.0,28528.84,28528.84,68.0,0.0,0.0,5541.0,23.5,0.0,0.0,62941.0,85958.0,25.0,62941.0,57400.0,9000.0,1.0,62358.0,2336.44,2336.44,1490.28,0.0,846.16,23600.0,7.0,1
0.0,4.0,76.0,115000.0,26489.0,356.0,98.9,0.0,0.0,0.0,20.27,2.0,2.0,1.0,895.02,25.82,146.77,30000.0,8865.0,155.0,174.0,2.0,2.0,2.0,49.0,21.0,0.0,5.0,8.0,5.0,7.0,7.0,8.0,13.0,8.0,11.0,0.0,0.0,1.0,11.0,1.0,2.0,0.0,1.0,1.0,3.0,0.0,0.0,95.5,100.0,0.0,41233.0,76.2,0.0,0.0,291383.0,349423.0,22.0,58882.0,17649.0,33600.0,1.0,49778.0,32400.3479655621,32400.35,2400.35,0.0,30000.0,54100.0,0.0,0
0.0,2.0,18.0,70000.0,47615.0,33437.0,24.7,0.0,0.0,0.0,12.74,3.0,1.0,0.0,609.17,6.08,20017.6,20000.0,7259.0,97.0,142.0,9.0,9.0,3.0,67.0,61.0,1.0,3.0,3.0,4.0,4.0,2.0,4.0,5.0,3.0,6.0,0.0,0.0,2.0,6.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,90.0,0.0,0.0,10963.0,24.7,0.0,0.0,285691.0,339940.0,10.0,11315.0,352.0,44400.0,0.0,18640.0,20004.0882222222,20004.09,4.09,0.0,20000.0,44400.0,0.0,0
0.0,5.0,91.0,75000.0,16230.0,2725.0,99.0,0.0,0.0,0.0,34.78,0.0,3.0,3.0,330.55,26.3,0.0,10975.0,4402.0,166.0,200.0,4.0,4.0,2.0,48.0,15.0,0.0,4.0,7.0,4.0,4.0,8.0,7.0,8.0,6.0,14.0,0.0,0.0,3.0,14.0,3.0,5.0,0.0,2.0,3.0,3.0,10975.0,10975.0,94.0,100.0,1.0,16542.0,91.0,0.0,0.0,227221.0,236779.0,18.0,138494.0,121952.0,10900.0,0.0,109917.0,0.0,0.0,0.0,0.0,0.0,18100.0,0.0,1
0.0,7.0,65.0,75000.0,12004.0,7036.0,65.7,0.0,0.0,0.0,16.98,1.0,2.0,1.0,384.06,9.44,11240.07,12000.0,4181.0,144.0,85.0,4.0,4.0,1.0,33.0,14.0,0.0,7.0,9.0,9.0,13.0,4.0,12.0,17.0,9.0,16.0,0.0,0.0,2.0,16.0,2.0,2.0,0.0,2.0,2.0,5.0,0.0,0.0,95.7,33.3,0.0,14631.0,59.5,0.0,0.0,192063.0,239072.0,23.0,36439.0,19470.0,20500.0,0.0,25347.0,12376.5186214287,12376.52,376.52,0.0,12000.0,24600.0,0.0,0
0.0,4.0,83.0,85000.0,4965.0,9488.0,50.1,0.0,0.0,0.0,21.02,3.0,7.0,1.0,428.38,17.09,428.38,12000.0,5583.0,102.0,160.0,7.0,3.0,0.0,33.0,3.0,0.0,2.0,4.0,3.0,7.0,18.0,6.0,15.0,4.0,15.0,0.0,0.0,4.0,15.0,1.0,9.0,2.0,2.0,2.0,2.0,11216.51,11216.51,86.2,0.0,0.0,10476.0,47.0,0.0,809.0,69506.0,83416.0,33.0,69506.0,59030.0,19000.0,0.0,61116.0,1262.35,1262.35,478.86,0.0,783.49,22300.0,0.0,0
0.0,6.0,26.0,48000.0,844.0,17480.0,19.8,0.0,0.0,0.0,13.7,1.0,8.0,1.0,775.94,7.35,23339.74,25000.0,1893.0,177.0,247.0,5.0,5.0,1.0,80.0,7.0,0.0,6.0,8.0,6.0,8.0,10.0,13.0,17.0,8.0,16.0,0.0,0.0,5.0,16.0,1.0,2.0,2.0,2.0,3.0,4.0,0.0,0.0,96.6,0.0,0.0,5948.0,15.1,0.0,1319.0,12653.0,48833.0,29.0,12653.0,6538.0,21800.0,1.0,8661.0,25647.142262662997,25647.14,647.14,0.0,25000.0,39400.0,0.0,0
0.0,16.0,50.0,35000.0,5506.0,3075.0,82.0,0.0,0.0,0.0,26.23,0.0,2.0,1.0,406.82,11.99,406.82,12250.0,3517.0,145.0,140.0,4.0,4.0,2.0,41.0,18.0,0.0,4.0,17.0,4.0,6.0,12.0,17.0,21.0,12.0,19.0,0.0,0.0,5.0,19.0,1.0,1.0,0.0,1.0,5.0,15.0,11388.18,11155.77,83.0,75.0,0.0,15794.0,50.0,0.0,0.0,104614.0,130284.0,35.0,19367.0,3573.0,12300.0,0.0,5129.0,1212.3,1187.56,350.48,0.0,861.82,31500.0,0.0,1
0.0,4.0,34.0,100087.0,1131.0,7111.0,2.6,0.0,0.0,0.0,2.51,0.0,1.0,0.0,324.65,10.42,324.65,10000.0,187.0,162.0,182.0,9.0,9.0,0.0,34.0,11.0,2.0,2.0,2.0,4.0,6.0,3.0,5.0,8.0,2.0,6.0,0.0,0.0,3.0,6.0,0.0,1.0,1.0,1.0,2.0,3.0,9280.33,9280.33,72.7,0.0,0.0,189.0,1.8,0.0,1521.0,5655.0,16612.0,11.0,5655.0,5466.0,7300.0,0.0,6312.0,979.74,979.74,260.07,0.0,719.67,10300.0,0.0,0
0.0,2.0,69.0,104000.0,33484.0,65.0,99.0,0.0,0.0,0.0,32.82,0.0,0.0,0.0,373.52,17.09,373.52,15000.0,3270.0,150.0,200.0,18.0,18.0,7.0,77.0,22.0,0.0,3.0,4.0,3.0,10.0,16.0,4.0,22.0,4.0,10.0,0.0,0.0,0.0,10.0,0.0,5.0,0.0,1.0,0.0,1.0,14514.37,14514.37,97.8,100.0,0.0,7678.0,98.4,0.0,0.0,334842.0,432683.0,45.0,110262.0,102584.0,6800.0,7.0,173413.0,1198.9,1198.9,713.27,0.0,485.63,7800.0,0.0,0
0.0,4.0,70.0,60000.0,76096.0,8859.0,6.7,0.0,0.0,0.0,23.56,4.0,8.0,0.0,222.99,20.0,6017.27,6000.0,532.0,160.0,92.0,7.0,7.0,0.0,34.0,7.0,3.0,2.0,2.0,2.0,4.0,28.0,2.0,5.0,2.0,6.0,0.0,0.0,2.0,6.0,0.0,4.0,1.0,2.0,1.0,2.0,0.0,0.0,93.9,0.0,0.0,641.0,6.7,0.0,0.0,456578.0,392611.0,34.0,456578.0,455937.0,9500.0,0.0,383111.0,6003.9366666665,6003.94,3.94,0.0,6000.0,9500.0,0.0,0
0.0,9.0,70.0,65000.0,14850.0,6732.0,9.0,0.0,0.0,0.0,21.62,4.0,5.0,0.0,308.42,10.42,8937.59,9500.0,668.0,70.0,227.0,3.0,3.0,2.0,42.0,11.0,1.0,1.0,6.0,2.0,4.0,11.0,9.0,16.0,6.0,12.0,0.0,0.0,6.0,12.0,1.0,2.0,5.0,6.0,1.0,3.0,0.0,0.0,89.7,50.0,0.0,15106.0,43.7,0.0,0.0,178202.0,208260.0,29.0,59248.0,44142.0,7400.0,7.0,50041.0,9851.852483881801,9851.85,351.85,0.0,9500.0,34600.0,0.0,0
0.0,6.0,44.0,450000.0,32602.0,8475.0,46.0,0.0,0.0,0.0,26.18,1.0,6.0,3.0,916.78,19.03,943.0,25000.0,14216.0,57.0,209.0,8.0,3.0,2.0,15.0,3.0,0.0,6.0,7.0,8.0,9.0,10.0,7.0,11.0,4.0,15.0,0.0,0.0,6.0,15.0,3.0,6.0,4.0,4.0,1.0,1.0,23310.41,23310.41,88.0,16.7,0.0,23254.0,44.0,0.0,0.0,489037.0,660676.0,24.0,300420.0,272705.0,50850.0,1.0,366965.0,2801.81,2801.81,1112.22,0.0,1689.59,52350.0,1.0,1
0.0,1.0,76.0,315000.0,6952.0,793.0,95.3,0.0,0.0,0.0,5.81,0.0,1.0,1.0,452.36,22.91,11725.77,11700.0,13216.0,131.0,157.0,53.0,3.0,1.0,47.0,3.0,0.0,2.0,2.0,2.0,4.0,7.0,2.0,9.0,2.0,4.0,0.0,0.0,1.0,4.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,94.4,100.0,0.0,16107.0,95.3,0.0,0.0,27808.0,36565.0,18.0,27808.0,11701.0,16900.0,0.0,19665.0,12148.350835616899,12148.35,448.35,0.0,11700.0,16900.0,0.0,0
0.0,2.0,52.0,60000.0,2402.0,13461.0,58.6,0.0,0.0,0.0,15.04,0.0,0.0,0.0,324.65,10.42,9924.12,10000.0,10128.0,129.0,126.0,16.0,16.0,0.0,12.0,110.0,0.0,3.0,8.0,3.0,6.0,2.0,9.0,14.0,8.0,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,93.8,66.7,0.0,21617.0,51.8,0.0,15955.0,21617.0,41700.0,16.0,21617.0,0.0,32500.0,0.0,0.0,10237.1945897882,10237.19,237.19,0.0,10000.0,41700.0,1.0,0
